date,RMRF,SMB,HML,RMW,CMA,WML,Rev
2006-10-09,0.0117,6e-4,-0.0235,-0.0273,0.0091,-0.0143,0.0143
2006-10-10,0.0059,0.0012,0.0039,0.0015,0.0049,-0.0082,0.0082
2006-10-11,-0.0091,0.0026,-0.0047,-0.0038,0.0067,-0.02,0.02
2006-10-13,0.0132,-0.0184,-0.0063,0.0027,-0.0027,-0.0012,0.0012
2006-10-16,0.0092,-0.0156,-0.002,-0.0095,-0.0082,0.0024,-0.0024
2006-10-17,-0.009,0.0154,0.0139,0.0055,-0.0045,0.0132,-0.0132
2006-10-18,-0.006,-0.0222,0.0054,-5e-4,-0.0021,0.0122,-0.0122
2006-10-19,0.0055,-0.0052,-0.0154,-0.0169,-0.0032,-0.0042,0.0042
2006-10-20,-0.0076,0.0151,-0.0075,-0.0228,0.0014,-0.0062,0.0062
2006-10-23,0.0145,0.0208,0.0071,0.0105,0.0342,-0.0309,0.0309
2006-10-24,0.0064,-0.0289,-0.0012,-0.005,-0.0214,-0.0042,0.0042
2006-10-25,0.0011,-0.0145,-0.0097,0.009,-0.021,-0.0052,0.0052
2006-10-26,0.0016,0.0095,-0.0054,-0.0082,2e-4,7e-4,-7e-4
2006-10-27,-0.0085,-0.0071,-0.0042,0.0021,-0.0082,0.0013,-0.0013
2006-10-30,-0.0114,0.0125,-0.003,-0.0154,-0.0016,0.0097,-0.0097
2006-10-31,0.0088,0.0064,-0.0011,0.0063,0.0014,-0.0153,0.0153
2006-11-01,0.0164,-0.0076,0.0027,0.0051,4e-4,-0.0201,0.0201
2006-11-03,0.0121,-0.0032,0.0099,0.0137,-0.0118,0.0015,-0.0015
2006-11-06,0.0193,-0.0154,-0.0128,-0.0162,0.0088,-0.0085,0.0085
2006-11-07,-0.0053,-0.006,-0.0072,-0.0138,-0.001,0.0127,-0.0127
2006-11-08,0.0064,-0.011,-0.0351,-0.0231,0.0056,-0.0073,0.0073
2006-11-09,-0.0131,-0.0151,0.0067,-0.0045,-0.0475,0.0065,-0.0065
2006-11-10,-0.0029,-0.0086,-0.0099,0.0078,0.0072,0.0036,-0.0036
2006-11-13,-0.0033,-0.0026,0.0087,0.0061,0.0215,0.0103,-0.0103
2006-11-14,0.0162,-0.0146,0.0105,0.0184,0.0153,0.0021,-0.0021
2006-11-16,-0.0036,0.0096,0.0015,-0.007,0.0125,-0.0086,0.0086
2006-11-17,-0.0037,-0.0041,0.0016,-1e-4,0.0081,-6e-4,6e-4
2006-11-21,0.0121,0.003,-0.0049,-0.001,-0.0017,-0.0174,0.0174
2006-11-22,0.0077,0.0146,-3e-4,-9e-4,0.0162,-0.0176,0.0176
2006-11-23,0.0032,-0.0011,0.0077,0.007,-0.0046,9e-4,-9e-4
2006-11-24,-0.008,-0.0047,-0.0091,-0.0103,-0.0162,0.0048,-0.0048
2006-11-27,-0.0209,-0.0144,-0.0081,-0.0073,-0.0187,0.0115,-0.0115
2006-11-28,0.0026,0.0115,-0.0224,-0.0092,0.0112,-0.0225,0.0225
2006-11-29,0.0218,-0.0223,-0.0098,-0.0082,0.0011,-0.0074,0.0074
2006-11-30,-0.0014,0.0075,-0.0011,0,3e-4,-0.0013,0.0013
2006-12-01,-0.015,0.003,-0.0129,0.0026,-0.0055,-0.0096,0.0096
2006-12-04,0.0311,0.0117,-0.0043,-0.0162,0.0205,-0.039,0.039
2006-12-05,0.0112,-0.0175,-0.0122,-0.0204,-0.0069,-0.0124,0.0124
2006-12-06,-0.0019,0.0075,-0.0049,0.0064,0.0175,-0.0148,0.0148
2006-12-07,-0.0048,0.0012,-0.0029,-0.0029,-0.0111,0.0154,-0.0154
2006-12-08,0.0011,0.011,-0.0073,0.0026,0.012,-0.0053,0.0053
2006-12-11,0.0069,-0.004,-0.0031,-0.0104,-0.0051,-0.0093,0.0093
2006-12-12,-0.007,0.0071,2e-4,-0.0043,-0.0024,0.0077,-0.0077
2006-12-13,0.0057,0.0084,0.0035,0.009,0.014,-0.0143,0.0143
2006-12-14,0.0103,-0.0165,0.009,-0.0017,-0,0.0059,-0.0059
2006-12-15,-0.0041,0.0058,6e-4,-0.0032,0.0075,0.0012,-0.0012
2006-12-18,-0.0025,6e-4,7e-4,0.0086,-0.005,0.0057,-0.0057
2006-12-19,0.0014,-0.0035,-0.0032,0.001,-0.013,-0,0
2006-12-20,-0.0025,-0.0174,-1e-4,0.0088,-0.0013,0.0151,-0.0151
2006-12-21,-0.0032,-0.004,0.009,-0.0016,-0.0019,0.0158,-0.0158
2006-12-22,-0.0012,0.0052,-0.0021,-0.0041,-0.004,-0.0092,0.0092
2006-12-26,0.0052,0.0066,-0.0075,-0.005,0.0112,-0.0053,0.0053
2006-12-27,0.0205,-0.0075,0.0032,0.0078,0.0081,-0.0115,0.0115
2006-12-28,-0.0017,-0.0081,-0.0041,0.0064,0.0062,0.004,-0.004
2007-01-02,0.0193,-0.0147,-0.0011,0.0086,0.0122,-0.0164,0.0164
2007-01-03,-0.0214,0.0247,0.0149,0.0174,0.0176,0.0137,-0.0137
2007-01-04,-0.0101,0.0052,0.0108,-2e-4,0.0086,0.0058,-0.0058
2007-01-05,-0.0416,0.0046,0.0074,0.0098,-0.029,0.0295,-0.0295
2007-01-08,0.0132,-0.0218,0.0088,0.0043,0.0111,-0.0086,0.0086
2007-01-09,-0.0199,-0.0033,0.0077,0.0059,-0.0131,0.0175,-0.0175
2007-01-10,0.0073,0.0099,-0.0169,-0.0289,-0.0015,-0.0348,0.0348
2007-01-11,0.0074,-1e-4,-0.0036,-0.0156,0.0146,-8e-4,8e-4
2007-01-12,0.0094,-0.003,0.009,-0.0015,0.0142,-0.016,0.016
2007-01-15,-0.0046,-0.0022,0.0089,0.0023,-0.0051,0.0109,-0.0109
2007-01-16,-0.0074,5e-4,0.0075,0.0013,0.0024,0.0059,-0.0059
2007-01-17,0.0021,0.0056,-0.0046,-0.0026,0.0048,-0.0116,0.0116
2007-01-18,-0.0065,0.0138,-0.0126,-0.0261,0.0022,-0.0014,0.0014
2007-01-19,0.0216,-0.0095,-0.0254,-0.0149,0.0148,-0.0236,0.0236
2007-01-22,0.0024,-0.0046,0.0013,0.0044,-0.0096,-0.0147,0.0147
2007-01-23,0.0137,-0.012,-0.0241,-0.0332,-0.0097,-0.019,0.019
2007-01-24,0.011,-0.0127,0.0045,-0.0154,-0.0063,0.0019,-0.0019
2007-01-26,-0.0071,0.0128,-0.0036,-0.0016,0.0062,-0.0038,0.0038
2007-01-29,-0.0196,0.0128,-3e-4,-0.0044,-0.0092,-0.0015,0.0015
2007-01-30,0.0103,0.0078,-0.0113,-0,0.0055,-0.0087,0.0087
2007-01-31,0.013,-0.0029,-0.0138,-0.0238,-0.0045,-0.0081,0.0081
2007-02-01,0.0034,0.0139,-0.01,-0.0199,0.003,-0.0081,0.0081
2007-02-02,0.0036,-0.0105,-0.0114,1e-4,0.002,8e-4,-8e-4
2007-02-05,0.0059,0.0122,-0.0049,-0.0121,0.019,-0.0066,0.0066
2007-02-06,0.001,-0.0063,0.0102,-0.0145,-0.0067,-4e-4,4e-4
2007-02-07,-0.0175,-0.0092,0.024,0.0196,0.0049,0.0206,-0.0206
2007-02-08,0.0063,0.004,-0.0151,-0.0032,0.0042,-0.0155,0.0155
2007-02-09,-0.0141,0.0047,-0.0029,-0.0032,-0.0121,0.0052,-0.0052
2007-02-12,-0.0084,0.0118,-6e-4,-0.0118,-0.0146,0.0062,-0.0062
2007-02-13,0.0279,-0.0126,-0.0134,-0.0224,0.0016,-0.0223,0.0223
2007-02-14,0.017,0.0019,0.0241,-0.0023,0.0191,-0.0043,0.0043
2007-02-15,-0.0014,0.0135,-0.0189,-0.0273,-0.0012,-0.0179,0.0179
2007-02-16,-0.0028,0.0017,-0.0066,-0.0095,-0.0088,0.0048,-0.0048
2007-02-21,0.0048,-9e-4,-0.0188,-0.0335,-0.0031,-0.0088,0.0088
2007-02-22,0.0073,-0.0011,-0.0051,-0,0.0031,-0.006,0.006
2007-02-23,-0.0099,-0.0057,-0.0081,0.0056,-0.0128,0.0031,-0.0031
2007-02-26,0.0037,0.0023,-0.0036,-0.0151,0.0086,0.0057,-0.0057
2007-02-27,-0.069,0.0053,0.0126,0.0234,-0.0374,0.0479,-0.0479
2007-02-28,0.0167,0.0064,0.0111,0.0011,-0.0023,-0.0201,0.0201
2007-03-01,-0.0091,0.0099,-0.0029,0.0084,0.0126,-0.003,0.003
2007-03-02,-0.0272,-0.0112,0.0146,0.0145,-0.0316,0.0255,-0.0255
2007-03-05,-0.029,0.0134,0.0067,0.006,-0.0067,0.0207,-0.0207
2007-03-06,0.0478,0.0015,0.0124,-0.0105,0.0333,-0.0333,0.0333
2007-03-07,-0.0133,-0.002,-0.0189,-0.0353,-0.0048,0.0083,-0.0083
2007-03-08,0.0181,0.0031,-0.0051,0.0064,0.0165,-0.0085,0.0085
2007-03-09,0.0148,-0.0063,0.0068,0.0074,0.0054,-0.0092,0.0092
2007-03-12,0.0022,0.0015,0.0025,-0.0239,0.0034,0.0069,-0.0069
2007-03-13,-0.035,-0.0041,8e-4,0.0071,-0.0299,0.0285,-0.0285
2007-03-14,0.0121,0.0046,0.0048,-0.0019,0.0065,-0.0143,0.0143
2007-03-15,-7e-4,-0.0142,0.0106,-0.0036,-0.0074,0.0017,-0.0017
2007-03-16,-0.0132,0.0162,1e-4,-0.014,0.0024,0.0079,-0.0079
2007-03-19,0.0222,-0.0338,0.0113,0.0249,-0.0064,-0.0064,0.0064
2007-03-20,0.014,0.0154,-0.015,4e-4,0.0211,-0.0179,0.0179
2007-03-21,0.028,1e-4,-0.0046,0.0154,0.0241,-0.0189,0.0189
2007-03-22,-0.005,-0.0086,0.007,0.0248,-0.0087,0.0072,-0.0072
2007-03-23,0.0019,0.0139,0.0194,0.0251,0.0049,-0.0042,0.0042
2007-03-26,0.002,0.0077,-0.0063,-0.0109,0.006,-0.0106,0.0106
2007-03-27,-0.0101,0.0094,0.0065,0.0077,0.005,0.0018,-0.0018
2007-03-28,-0.0166,0.0071,-0.0143,-0.0198,-0.0072,0.0214,-0.0214
2007-03-29,0.0189,-0.016,-0.0345,-0.0193,0.0063,-0.0095,0.0095
2007-03-30,0.0094,-0.0024,-0.0056,-0.0186,0.0042,-0.0017,0.0017
2007-04-02,-0.005,0.0133,-0.0099,-0.0136,-0.0109,-0.0065,0.0065
2007-04-03,0.0146,0.0046,0.0152,-0.0023,0.0077,-0.0181,0.0181
2007-04-04,0.0052,-0.0051,-0.0028,0.0029,-0.0047,-0.0116,0.0116
2007-04-05,0.0015,-0.0026,-0.0188,-0.016,0.0086,-0.0113,0.0113
2007-04-09,0.004,-0.0069,0.0157,0.0141,-0.0016,0.0085,-0.0085
2007-04-10,0.0063,-0.0082,9e-4,0.002,-0.0111,0.0068,-0.0068
2007-04-11,-0.0055,0.0111,0.0046,-0.0071,-0.0153,-0.0043,0.0043
2007-04-12,0.0082,-0.0057,-6e-4,0.0115,-0.0089,-0.012,0.012
2007-04-13,0.0117,-0.0015,0.0028,0.0104,-0.0062,0.0036,-0.0036
2007-04-16,0.0201,-0.0088,0.0182,0.0096,0.0187,-0.0038,0.0038
2007-04-17,-0.0039,0.0059,0.0208,4e-4,0.004,0.0079,-0.0079
2007-04-18,-0.0014,0.0082,0.0176,0.0205,8e-4,0.0024,-0.0024
2007-04-19,6e-4,0.0046,0.0134,0.0182,0.0179,-0.0048,0.0048
2007-04-20,0.0127,7e-4,-0.0122,-0.0093,0.0129,-0.0235,0.0235
2007-04-23,-0.0055,-0.0074,-0.0016,-0.0111,-0.0094,0.0053,-0.0053
2007-04-24,-0.0023,0.0067,-0.0275,-0.0197,0.0033,-0.0215,0.0215
2007-04-25,0.0118,-0.001,-0.011,1e-4,0.0181,-0.0081,0.0081
2007-04-26,-0.0128,0.0056,0.0108,0.0192,-0.0054,0.005,-0.005
2007-04-27,0.0028,0.0111,-0.0134,-0.0208,0.0185,-0.0122,0.0122
2007-04-30,-0.006,0.02,-0.0114,-0.0117,0.0145,-0.027,0.027
2007-05-02,0.01,-0.0196,0.0064,-0.0066,-0.0027,0.0236,-0.0236
2007-05-03,0.0145,0.0052,0.0143,0.0179,0.0088,-0.0246,0.0246
2007-05-04,0.0071,-0.0058,0.0163,-4e-4,-0.0011,-0.0036,0.0036
2007-05-07,-0.0067,0.0046,0.0269,0.0197,0.0092,0.0177,-0.0177
2007-05-08,-5e-4,-0.0031,0.002,0.0166,0.008,-6e-4,6e-4
2007-05-09,0.0197,-0.0196,0.0233,0.0161,0.0194,-0.0206,0.0206
2007-05-10,-0.0215,0.0082,-9e-4,-0.0049,-0.0145,0.0169,-0.0169
2007-05-11,0.0127,-0.0123,-0.0032,0.0029,-0.0079,-0.0023,0.0023
2007-05-14,-0.0082,-0.0057,-0.0169,-0.0162,-0.0152,0.0221,-0.0221
2007-05-15,-3e-4,0.0053,0.0143,0.0217,-0.0083,-0.0014,0.0014
2007-05-16,0.0234,4e-4,0.0155,0.0255,0.0224,-0.0156,0.0156
2007-05-17,-0.0025,0.0123,0.0112,0.0096,0.0155,0.0105,-0.0105
2007-05-18,0.0081,-0.0195,0.0029,0.0021,-0.003,0.0086,-0.0086
2007-05-21,0.0062,0.0095,0.0258,0.0371,0.0017,0.0051,-0.0051
2007-05-22,-0.0046,0.0011,-0.0036,0.0021,-0.0138,0.0041,-0.0041
2007-05-23,-0.0081,-0.0069,-0.0123,0.0017,0.0056,0.0032,-0.0032
2007-05-24,-0.0255,0.0079,-0.0114,-0.0014,-0.0058,0.0022,-0.0022
2007-05-25,0.0208,-0.0037,0.0304,0.0204,-0.006,0.0062,-0.0062
2007-05-28,0.0092,4e-4,-0.0028,-0.0039,0.0167,-0.0105,0.0105
2007-05-29,-0.0083,2e-4,-0.0169,-0.0131,0.0013,-0.0067,0.0067
2007-05-30,0.0152,0.0081,-0.004,0.001,-6e-4,-0.0235,0.0235
2007-05-31,-0.0054,-0.0012,-0.0056,-0.0199,0.0032,-0.0087,0.0087
2007-06-01,0.0214,-0.0139,0.0091,-0.0024,0.0042,0.0079,-0.0079
2007-06-04,-0.0038,-0.0114,-0.0135,-0.0019,-0.0139,-0.0066,0.0066
2007-06-05,-0.002,-0.0098,-0.0091,-0.0111,-0.0108,0.0106,-0.0106
2007-06-06,-0.0216,0.0113,-0.0112,-0.0191,-0.0074,0.0123,-0.0123
2007-06-08,0.0049,0.0427,-0.0185,-0.0072,0.0137,-0.0246,0.0246
2007-06-11,0.0081,-0.0269,-9e-4,0.0097,-0.0094,0.0056,-0.0056
2007-06-12,-0.0192,0.0013,-0.0104,0.0079,-0.0098,0.0121,-0.0121
2007-06-13,0.0224,-0.0023,-0.0127,-0.0197,0.0013,-0.0097,0.0097
2007-06-14,0.013,-0.0153,0.0056,0.0067,-0.005,0.0048,-0.0048
2007-06-15,0.0144,0.0038,0.0092,0.0143,0.0189,-0.0146,0.0146
2007-06-18,0.0034,-0.01,-0.0025,-0.0146,-0.0044,0.0046,-0.0046
2007-06-19,-0.002,0.0104,-0.0082,0.0161,0.0023,0.0097,-0.0097
2007-06-20,-0.0117,0.0086,0.0012,-0.0036,-0.0118,0.002,-0.002
2007-06-21,0.0111,0.0148,-0.0084,-0.0185,0.0119,-0.0106,0.0106
2007-06-22,-0.0076,-0.0089,-0.0102,-0.0116,-0.0055,0.0086,-0.0086
2007-06-25,-0.0046,6e-4,-0.0088,-0.0053,-0.0084,0.0016,-0.0016
2007-06-26,-0.004,0.0131,-0.0065,0.0025,0.0041,-0.0043,0.0043
2007-06-27,0.005,-0.0058,-0.0121,-0.0113,0.0024,-0.0115,0.0115
2007-06-28,-4e-4,0.0055,0.0074,0.0203,0.0026,0.0102,-0.0102
2007-06-29,0.0041,-0.0097,-0.0031,-0.0072,-0.0039,-0.0067,0.0067
2007-07-02,0.0174,0.0032,-0.0024,-0.0085,-0.0097,-0.0013,0.0013
2007-07-03,0.0055,-0.0019,-0.0038,-0.0066,-0.0019,-0.003,0.003
2007-07-04,-5e-4,0.001,-0.016,-0.0095,-0.0186,0.0044,-0.0044
2007-07-05,0.0038,-0.0015,0.0144,8e-4,-0.0185,0.0083,-0.0083
2007-07-06,0.0086,9e-4,0.0054,-0.0063,-0.0116,0.0035,-0.0035
2007-07-10,-0.0109,-0.003,0.0181,-0.0067,0,0.0184,-0.0184
2007-07-11,0.008,-0.0138,0.0058,0.0054,4e-4,0.0099,-0.0099
2007-07-12,0.0216,-0.0224,3e-4,-0.0042,0.0051,0.0027,-0.0027
2007-07-13,1e-4,0.01,0.0121,0.0061,0.0101,-0.0137,0.0137
2007-07-16,-0.0051,-0.0028,0.0195,0.0212,0.0069,-0.0087,0.0087
2007-07-17,0.0045,-0.0015,-3e-4,0.0097,0.0038,-0.0051,0.0051
2007-07-18,-0.0023,0.0119,-0.0074,-0.0081,0.0223,-0.003,0.003
2007-07-19,0.0094,0.0018,-0.0121,-0.0077,0.0145,-0.0106,0.0106
2007-07-20,-0.0122,-0.0044,-0.0034,0.0062,-0.0041,0.0058,-0.0058
2007-07-23,0.0099,-0.0111,-0.0052,-0.0228,-0.0301,0.0027,-0.0027
2007-07-24,-0.0398,-0.0025,-0.0076,-0.0054,-0.0179,0.0232,-0.0232
2007-07-25,0.0033,0.0071,0.0103,0.0264,-0.0116,-0.0148,0.0148
2007-07-26,-0.0388,-0.0067,0.0166,-9e-4,0.004,0.0283,-0.0283
2007-07-27,-0.0186,0.0103,0.0077,-0.0045,0.0044,0.0163,-0.0163
2007-07-30,0.0303,-1e-4,-0.0273,0.0019,7e-4,-0.0203,0.0203
2007-07-31,-0.0076,-0.0094,-0.0064,0.0022,0.0033,0.0084,-0.0084
2007-08-01,5e-4,0.0183,0.0149,0.0011,-0.0074,-0.0031,0.0031
2007-08-02,0.008,-0.0038,-0.0131,-0.0093,0.0099,-7e-4,7e-4
2007-08-03,-0.0347,0.007,0.0231,0.0184,-7e-4,0.0061,-0.0061
2007-08-06,0.0042,0.0138,-0.0213,-0.0076,-0.0117,-0.0139,0.0139
2007-08-07,0.0129,0.0017,0.0131,-0.0133,-0.0066,0.0136,-0.0136
2007-08-08,0.026,6e-4,-0.0066,-0.0022,0.0019,-0.0129,0.0129
2007-08-09,-0.0338,0,0.0062,0.0055,-0.0077,0.0129,-0.0129
2007-08-10,-0.0154,0.0057,0.0078,0.0038,0.0152,-0.0026,0.0026
2007-08-13,-0.0043,-0.0138,-0.0348,-0.0239,-0.0067,0.0081,-0.0081
2007-08-14,-0.0299,-8e-4,-0.0082,0.0224,-0.0099,-0.0163,0.0163
2007-08-15,-0.0329,0.0131,-0.0033,0.0109,-0.0016,-0.0035,0.0035
2007-08-16,-0.0265,-0.0358,0.0071,0.0093,-0.0038,0.0242,-0.0242
2007-08-17,0.0108,0.0399,0.0297,-0.0034,0.0248,-0.0078,0.0078
2007-08-20,0.0128,0.0028,-0.0081,-0.0039,0.0054,-0.0095,0.0095
2007-08-21,0.0119,0.0147,0.0057,-0.0045,-0.0105,-0.0014,0.0014
2007-08-22,0.0376,-0.0112,-0.0085,-0.0083,-0.0126,-0.0038,0.0038
2007-08-23,0.0016,-0.0073,-0.0192,-0.0223,-0.008,0.0135,-0.0135
2007-08-24,0.0215,-0.009,-0.006,-0.0035,-0.0124,-6e-4,6e-4
2007-08-27,0.0011,-0.005,-0.0073,-0.0096,-0.0124,0.0098,-0.0098
2007-08-28,-0.0278,0.0056,-0.0072,0.0085,0.0045,-0.0044,0.0044
2007-08-29,0.0204,0.0036,-0.0014,-0.0041,-0.0238,0.0022,-0.0022
2007-08-30,0.0019,-0.0023,-0.0017,3e-4,6e-4,-0.0013,0.0013
2007-08-31,0.0327,-0.0142,0.036,0.0283,0.0016,-0.0119,0.0119
2007-09-03,0.0031,-0.0115,-0.0102,-0.0129,0.004,0.0066,-0.0066
2007-09-04,0.0072,1e-4,-0.0099,-0.0121,-0.0089,0.0054,-0.0054
2007-09-05,-0.0158,0.0054,-0.0146,-4e-4,-0.0124,-0.0022,0.0022
2007-09-06,0.0026,-0.0057,0.0031,-0.0083,-0.0272,0.0168,-0.0168
2007-09-10,-0.0362,0.0081,0.0027,0.0028,0.0028,0.008,-0.008
2007-09-11,0.0234,0.0043,-0.0134,-0.0204,0.0029,-3e-4,3e-4
2007-09-12,-0.0011,-0.0039,-0.0038,-0.0026,6e-4,3e-4,-3e-4
2007-09-13,0.0184,-0.0077,-0.0137,-0.0149,-0.006,-6e-4,6e-4
2007-09-14,-0.0047,0.0037,0.0035,0.0105,-0.0065,-0.0034,0.0034
2007-09-17,-0.0065,-0.0138,-0.0176,-0.0137,-0.0098,0.0119,-0.0119
2007-09-18,0.0415,-0.0218,0.0059,-0.0081,0.0058,0.0011,-0.0011
2007-09-19,0.0101,0.0018,0.0045,-0.0027,0.0109,-0.0012,0.0012
2007-09-20,-0.0067,-0.0044,-0.012,-0.0224,0.0165,0.0111,-0.0111
2007-09-21,0.0151,-0.0078,-0.0087,-1e-4,0.0018,-0.0075,0.0075
2007-09-24,0.0154,-0.0202,-0.0144,-0.0168,-0.0095,0.0094,-0.0094
2007-09-25,0.0019,0.0106,0.0048,-0.0034,4e-4,0.0032,-0.0032
2007-09-26,0.014,-0.0046,0.0142,0.0151,-0.0087,-0.0097,0.0097
2007-09-27,0.0217,-0.012,-0.0208,-0.0161,-0.013,-8e-4,8e-4
2007-09-28,-0.0101,0.0198,0.0012,0.0059,-0.0063,-0.0081,0.0081
2007-10-01,0.0301,-0.0058,-0.0356,-0.0454,0.0065,0.0069,-0.0069
2007-10-02,-0.0056,-0.0077,0.0188,0.029,-0.0094,-0.0114,0.0114
2007-10-03,-0.0319,0.0395,0.0129,0.0193,0.0258,-0.02,0.02
2007-10-04,0.0047,0.0183,0.0108,0.0115,0.0432,-0.0253,0.0253
2007-10-05,0.0307,-0.0229,-0.0042,-0.0074,0.0092,-0.0037,0.0037
2007-10-08,0.0051,-0.0045,0.0103,0.0061,0.0032,-5e-4,5e-4
2007-10-09,0.0137,-0.0121,-0.0118,-0.0076,-0.0043,-0.0013,0.0013
2007-10-10,-0.006,6e-4,0.0233,0.0208,0.003,-0.0042,0.0042
2007-10-11,-0.0122,0.0112,-0.0163,-0.0098,-0.0219,0.0043,-0.0043
2007-10-15,0.0078,-0.0248,-0.0473,-0.0361,-0.0129,0.0118,-0.0118
2007-10-16,-0.0205,0.0091,-0.0173,-0.0037,-0.007,-0.0017,0.0017
2007-10-17,0.0232,0.0026,0.0174,0.0071,0.0174,-0.0088,0.0088
2007-10-18,7e-4,0.009,0.013,-0.003,0.007,0.0081,-0.0081
2007-10-19,-0.0386,0.0201,-0.0046,0.0034,-0.0079,0.0038,-0.0038
2007-10-22,0.0048,-4e-4,0.0231,0.0253,-0.005,-0.0075,0.0075
2007-10-23,0.0235,0.0086,0.0059,0.004,0.0162,-0.0195,0.0195
2007-10-24,-0.0016,-1e-4,-0.0022,0.0177,0.0107,-0.0226,0.0226
2007-10-25,-0.0049,0.0079,0.0022,0.0168,-0.0105,-0.0122,0.0122
2007-10-26,0.0301,-0.0123,0.0061,0.0101,9e-4,-0.0149,0.0149
2007-10-29,0.0115,-0.0224,-0.0243,-0.0326,0.0058,0.0178,-0.0178
2007-10-30,-0.0106,0.0193,-0.0066,-0.0051,-0.0129,0.0033,-0.0033
2007-10-31,0.014,-0.0116,0.0058,0.0026,0.0193,-0.007,0.007
2007-11-01,-0.02,-2e-4,0.0318,0.0095,-0.0077,0.0252,-0.0252
2007-11-05,-0.0176,0.0212,-0.0046,-0.0013,-0.0036,0.0016,-0.0016
2007-11-06,0.0238,-0.0045,-0.0189,-0.0286,0.0034,0.0045,-0.0045
2007-11-07,-0.0161,-0.0157,0.0011,-0.0013,0.0084,0.0143,-0.0143
2007-11-08,5e-4,-0.0371,-0.0435,0.0043,-0.0087,-0.0215,0.0215
2007-11-09,0.0115,0.017,-0.0334,-0.0389,0.0379,-0.0116,0.0116
2007-11-12,-0.0448,0.0072,0.0482,0.0339,2e-4,0.0151,-0.0151
2007-11-13,0.0221,-0.0134,0.0248,0.0165,0.0067,-0.0046,0.0046
2007-11-14,0.0263,0.0102,-0.013,-0.0177,0.0042,-0.0065,0.0065
2007-11-16,-7e-4,0.0046,0.0166,0.0101,0.0157,-0.0077,0.0077
2007-11-19,-0.0362,-0.0031,-0.0054,-0.0028,0.0081,0.0145,-0.0145
2007-11-21,-0.0294,0.0018,-0.0144,-0,-0.0266,0.0079,-0.0079
2007-11-22,8e-4,-0.0238,0.0066,0.0036,-0.0214,0.0199,-0.0199
2007-11-23,0.0048,0.0063,0.0147,0.003,8e-4,-1e-4,1e-4
2007-11-26,-0.0321,-0.0443,-8e-4,0.0101,0.0193,0.0147,-0.0147
2007-11-27,0.0057,-0.0012,0.0086,0.0186,-2e-4,-0.0149,0.0149
2007-11-28,0.0373,0.0164,0.0051,-0.0159,-0.0061,-0.0052,0.0052
2007-11-29,0.0067,0.0101,0.0097,-0.005,-9e-4,0.0048,-0.0048
2007-11-30,0.0132,0.0045,0.0121,0.0093,-0.013,-0.005,0.005
2007-12-03,0.0026,0.0202,0.0136,0.006,5e-4,-0.0097,0.0097
2007-12-04,0.004,0.0108,-0.0039,0.0012,-0.0408,-0.001,0.001
2007-12-05,0.0221,-0.0114,-0.0059,-0.0046,0.0276,-0.0105,0.0105
2007-12-06,0.0128,-0.0124,9e-4,0.0026,9e-4,-0.0028,0.0028
2007-12-07,-0.0027,0.0029,0.0213,0.0125,0.0176,-0.002,0.002
2007-12-10,-0.0034,0.0033,-0.0121,-0.0024,-0.0126,-0.0035,0.0035
2007-12-11,-0.0148,-0.0266,-0.002,0.0273,-0.0327,-0.0026,0.0026
2007-12-12,0.0031,-0.0151,-0.0202,0.0116,-0.0221,-0.0128,0.0128
2007-12-13,-0.0299,0.016,0.0121,0.0032,0.0071,0.0087,-0.0087
2007-12-14,-0.0071,-0.0073,0.001,-6e-4,-0.0105,0.0107,-0.0107
2007-12-17,-0.0432,-0.0074,-0.0072,0.0024,-0.044,0.0255,-0.0255
2007-12-18,0.0206,-0.0016,0.0218,0.0137,0.0234,-0.0114,0.0114
2007-12-19,0.0098,-0.0146,-0.0091,0.0034,-0.0087,-0.0091,0.0091
2007-12-20,-5e-4,-0.0117,-0.0101,-0.0027,-0.0117,0.0032,-0.0032
2007-12-21,0.0217,0.015,-0.0138,-0.0078,0.0047,-0.0153,0.0153
2007-12-26,0.0179,-0.0102,0.0083,0.0177,-0.0175,-0.0094,0.0094
2007-12-27,-0.0084,0.0206,0.0032,-0.011,0.0436,-0.0036,0.0036
2007-12-28,0.0013,4e-4,-0.0272,-0.0034,-0.0037,-0.013,0.013
2008-01-02,-0.0177,0.0146,-0.0257,-0.0176,-0.009,0.0058,-0.0058
2008-01-03,8e-4,0.0033,-0.0228,-0.0228,-0.0123,0.0105,-0.0105
2008-01-04,-0.0304,0.0158,0.018,0.0113,-0.0055,0.0038,-0.0038
2008-01-07,-0.0048,-0.0141,0.0346,0.0326,-0.0212,0.0093,-0.0093
2008-01-08,0.0209,-0.0204,-0.0313,-6e-4,-0.0211,-0.0164,0.0164
2008-01-09,0.0091,0.0037,0.0026,0.0029,0.0024,-0.0056,0.0056
2008-01-10,0.0129,0.0169,0.0162,-0.0097,0.0195,0.0036,-0.0036
2008-01-11,-0.0255,-0.0011,-0.014,-0.0048,-0.0109,0.0065,-0.0065
2008-01-14,0.0035,0.0046,0.0204,0.0168,-0.0188,-8e-4,8e-4
2008-01-15,-0.0378,0.0094,0.0086,0.0081,-0.0236,0.017,-0.017
2008-01-16,-0.0195,0.0245,0.0272,0.0254,0.0036,-0.0064,0.0064
2008-01-17,-0.0305,-0.0016,0.0062,-0.0028,-0.0526,0.0344,-0.0344
